 ,value
scen2961,0.0008
scen2962,0.0012
scen2963,0.0012
scen2964,0.001
scen2965,0.0014
scen2966,0.0006
scen2967,0.0006
scen2968,0.0006
scen2969,0.001
scen2970,0.0004
scen2971,0.001
scen2972,0.0018
scen2973,0.0008
scen2974,0.001
scen2975,0.001
scen2976,0.0006
scen2977,0.0014
scen2978,0.001
scen2979,0.0004
scen2980,0.001
scen2981,0.0004
scen2982,0.0004
scen2983,0.0006
scen2984,0.001
scen2985,0.0004
scen2986,0.0016
scen2987,0.0008
scen2988,0.0008
scen2989,0.0008
scen2990,0.0014
scen2991,0.001
scen2992,0.0006
scen2993,0.0008
scen2994,0.0014
scen2995,0.0012
scen2996,0.001
scen2997,0.001
scen2998,0.0006
scen2999,0.0002
scen3000,0.0012
scen3001,0.001
scen3002,0.0004
scen3003,0.0008
scen3004,0.0004
scen3005,0.0006
scen3006,0.0008
scen3007,0.0008
scen3008,0.0006
scen3009,0.0012
scen3010,0.0006
scen3011,0.0004
scen3012,0.0008
scen3013,0.0014
scen3014,0.0004
scen3015,0.0006
scen3016,0.0004
scen3017,0.0018
scen3018,0.0006
scen3019,0.0008
scen3020,0.0006
scen3021,0.001
scen3022,0.0008
scen3023,0.0002
scen3024,0.0006
scen3025,0.001
scen3026,0.001
scen3027,0.001
scen3028,0.0008
scen3029,0.0008
scen3030,0.0004
scen3031,0.0006
scen3032,0.0002
scen3033,0.0004
scen3034,0.0006
scen3035,0.001
scen3036,0.0008
scen3037,0.0008
scen3038,0.0006
scen3039,0.0008
scen3040,0.0004
scen3041,0.001
scen3042,0.0014
scen3043,0.0006
scen3044,0.001
scen3045,0.0008
scen3046,0.0012
scen3047,0.0006
scen3048,0.0006
scen3049,0.0014
scen3050,0.0006
scen3051,0.001
scen3052,0.0002
scen3053,0.001
scen3054,0.0004
scen3055,0.0004
scen3056,0.0004
scen3057,0.0004
scen3058,0.001
scen3059,0.0002
scen3060,0.0008
scen3061,0.0006
scen3062,0.001
scen3063,0.0006
scen3064,0.001
scen3065,0.0012
scen3066,0.0008
scen3067,0.0006
scen3068,0.0008
scen3069,0.0008
scen3070,0.0004
scen3071,0.0008
scen3072,0.0004
scen3073,0.0004
scen3074,0.001
scen3075,0.0012
scen3076,0.0008
scen3077,0.0008
scen3078,0.0004
scen3079,0.0008
scen3080,0.0004
scen3081,0.002
scen3082,0.001
scen3083,0.0012
scen3084,0.0006
scen3085,0.0004
scen3086,0.0012
scen3087,0.0004
scen3088,0.0012
scen3089,0.0004
scen3090,0.001
scen3091,0.0004
scen3092,0.0004
scen3093,0.001
scen3094,0.0006
scen3095,0.0004
scen3096,0.0004
scen3097,0.001
scen3098,0.0004
scen3099,0.0004
scen3100,0.0002
scen3101,0.0004
scen3102,0.0006
scen3103,0.0008
scen3104,0.0004
scen3105,0.0006
scen3106,0.0012
scen3107,0.0006
scen3108,0.0008
scen3109,0.001
scen3110,0.0004
scen3111,0.0004
scen3112,0.0004
scen3113,0.0006
scen3114,0.0008
scen3115,0.0004
scen3116,0.0008
scen3117,0.0006
scen3118,0.0008
scen3119,0.0004
scen3120,0.0002
scen3121,0.0004
scen3122,0.0008
scen3123,0.0004
scen3124,0.0002
scen3125,0.0006
scen3126,0.0004
scen3127,0.0006
scen3128,0.0004
scen3129,0.0012
scen3130,0.0014
scen3131,0.0018
scen3132,0.0012
scen3133,0.002
scen3134,0.0008
scen3135,0.0014
scen3136,0.0016
scen3137,0.0012
scen3138,0.0016
scen3139,0.0014
scen3140,0.001
scen3141,0.0008
scen3142,0.0008
scen3143,0.0012
scen3144,0.0014
scen3145,0.0022
scen3146,0.0014
scen3147,0.0014
scen3148,0.0012
scen3149,0.002
scen3150,0.0014
scen3151,0.001
scen3152,0.0006
scen3153,0.0008
scen3154,0.0012
scen3155,0.001
scen3156,0.001
scen3157,0.0016
scen3158,0.0014
scen3159,0.002
scen3160,0.0012
scen3161,0.0014
scen3162,0.0008
scen3163,0.001
scen3164,0.001
scen3165,0.0006
scen3166,0.0012
scen3167,0.0008
scen3168,0.0018
scen3169,0.001
scen3170,0.001
scen3171,0.002
scen3172,0.0004
scen3173,0.0012
scen3174,0.0008
scen3175,0.0018
scen3176,0.0012
scen3177,0.001
scen3178,0.0012
scen3179,0.0008
scen3180,0.001
scen3181,0.0014
scen3182,0.0006
scen3183,0.001
scen3184,0.0006
scen3185,0.001
scen3186,0.0012
scen3187,0.0014
scen3188,0.0014
scen3189,0.001
scen3190,0.001
scen3191,0.0024
scen3192,0.0014
scen3193,0.001
scen3194,0.0006
scen3195,0.0012
scen3196,0.001
scen3197,0.0014
scen3198,0.0016
scen3199,0.001
scen3200,0.0014
scen3201,0.0008
scen3202,0.001
scen3203,0.001
scen3204,0.0008
scen3205,0.001
scen3206,0.001
scen3207,0.001
scen3208,0.001
scen3209,0.0012
scen3210,0.0008
scen3211,0.0004
scen3212,0.0012
scen3213,0.0016
scen3214,0.0008
scen3215,0.0014
scen3216,0.0012
scen3217,0.0014
scen3218,0.0008
scen3219,0.001
scen3220,0.0012
scen3221,0.0012
scen3222,0.0014
scen3223,0.0008
scen3224,0.0006
scen3225,0.0008
scen3226,0.001
scen3227,0.001
scen3228,0.0008
scen3229,0.0018
scen3230,0.001
scen3231,0.001
scen3232,0.002
scen3233,0.0012
scen3234,0.0008
scen3235,0.001
scen3236,0.0008
scen3237,0.001
scen3238,0.001
scen3239,0.0004
scen3240,0.0008
scen3241,0.0014
scen3242,0.0012
scen3243,0.0004
scen3244,0.0006
scen3245,0.0014
scen3246,0.0008
scen3247,0.0016
scen3248,0.0016
scen3249,0.0008
scen3250,0.0008
scen3251,0.0008
scen3252,0.0004
scen3253,0.0008
scen3254,0.0006
scen3255,0.0012
scen3256,0.0008
scen3257,0.0006
scen3258,0.0006
scen3259,0.0006
scen3260,0.0006
scen3261,0.002
scen3262,0.001
scen3263,0.0018
scen3264,0.001
scen3265,0.001
scen3266,0.0012
scen3267,0.0012
scen3268,0.0012
scen3269,0.001
scen3270,0.0006
scen3271,0.0012
scen3272,0.0006
scen3273,0.0024
scen3274,0.0008
scen3275,0.0012
scen3276,0.0012
scen3277,0.0008
scen3278,0.0014
scen3279,0.0006
scen3280,0.0006
scen3281,0.0006
scen3282,0.0004
scen3283,0.0004
scen3284,0.001
scen3285,0.0018
scen3286,0.0008
scen3287,0.0008
scen3288,0.0008
scen3289,0.0006
scen3290,0.0014
scen3291,0.001
scen3292,0.0004
scen3293,0.001
scen3294,0.0006
scen3295,0.0006
scen3296,0.0006
scen3297,0.001
scen3298,0.0004
scen3299,0.0004
scen3300,0.0008
scen3301,0.0008
scen3302,0.0008
scen3303,0.0006
scen3304,0.001
scen3305,0.0006
scen3306,0.0008
scen3307,0.0006
scen3308,0.0012
scen3309,0.001
scen3310,0.001
scen3311,0.0006
scen3312,0.0002
scen3313,0.0012
scen3314,0.001
scen3315,0.0004
scen3316,0.0008
scen3317,0.0004
scen3318,0.0006
scen3319,0.0008
scen3320,0.0008
scen3321,0.0006
scen3322,0.0012
scen3323,0.0006
scen3324,0.0004
scen3325,0.0008
scen3326,0.0014
scen3327,0.0004
scen3328,0.0006
scen3329,0.0004
scen3330,0.0018
scen3331,0.0006
scen3332,0.0008
scen3333,0.0006
scen3334,0.001
scen3335,0.0008
scen3336,0.0002
scen3337,0.0006
scen3338,0.001
scen3339,0.001
scen3340,0.001
scen3341,0.0008
scen3342,0.0008
scen3343,0.0004
scen3344,0.0006
scen3345,0.0002
scen3346,0.0004
scen3347,0.0006
scen3348,0.0008
scen3349,0.0008
scen3350,0.0008
scen3351,0.0006
scen3352,0.0008
scen3353,0.0004
scen3354,0.001
scen3355,0.0008
scen3356,0.0006
scen3357,0.001
scen3358,0.0008
scen3359,0.0012
scen3360,0.0006
scen3361,0.0006
scen3362,0.0016
scen3363,0.0006
scen3364,0.001
scen3365,0.0002
scen3366,0.001
scen3367,0.0004
scen3368,0.0004
scen3369,0.0004
scen3370,0.0004
scen3371,0.001
scen3372,0.0002
scen3373,0.0008
scen3374,0.0006
scen3375,0.001
scen3376,0.0006
scen3377,0.001
scen3378,0.0012
scen3379,0.0004
scen3380,0.0006
scen3381,0.0008
scen3382,0.0008
scen3383,0.0004
scen3384,0.0006
scen3385,0.0004
scen3386,0.0004
scen3387,0.001
scen3388,0.0012
scen3389,0.0008
scen3390,0.0008
scen3391,0.0004
scen3392,0.0008
scen3393,0.0004
scen3394,0.0006
scen3395,0.001
scen3396,0.0012
scen3397,0.0006
scen3398,0.0004
scen3399,0.0012
scen3400,0.0004
scen3401,0.0012
scen3402,0.0004
scen3403,0.0008
scen3404,0.0004
scen3405,0.0004
scen3406,0.001
scen3407,0.0006
scen3408,0.0004
scen3409,0.0004
scen3410,0.001
scen3411,0.0004
scen3412,0.0004
scen3413,0.0002
scen3414,0.0004
scen3415,0.0006
scen3416,0.0008
scen3417,0.0004
scen3418,0.0006
scen3419,0.0012
scen3420,0.0006
scen3421,0.0008
scen3422,0.001
scen3423,0.0004
scen3424,0.0004
scen3425,0.0004
scen3426,0.0006
scen3427,0.001
scen3428,0.0004
scen3429,0.0008
scen3430,0.0006
scen3431,0.0008
scen3432,0.0004
scen3433,0.0002
scen3434,0.0004
scen3435,0.0008
scen3436,0.0002
scen3437,0.0002
scen3438,0.0006
scen3439,0.0004
scen3440,0.0006
scen3441,0.0004
scen3442,0.0006
scen3443,0.001
scen3444,0.0008
scen3445,0.0004
scen3446,0.0004
scen3447,0.0004
scen3448,0.0002
scen3449,0.001
scen3450,0.0006
scen3451,0.0006
scen3452,0.0004
scen3453,0.0004
scen3454,0.0008
scen3455,0.0004
scen3456,0.0006
scen3457,0.0002
scen3458,0.0006
scen3459,0.0014
scen3460,0.0004
scen3461,0.0004
scen3462,0.0004
scen3463,0.0002
scen3464,0.0006
scen3465,0.0006
scen3466,0.0006
scen3467,0.0008
scen3468,0.001
scen3469,0.0004
scen3470,0.0006
scen3471,0.001
scen3472,0.0002
scen3473,0.0004
scen3474,0.0006
scen3475,0.001
scen3476,0.0014
scen3477,0.001
scen3478,0.0012
scen3479,0.0004
scen3480,0.0014
scen3481,0.0012
scen3482,0.0008
scen3483,0.002
scen3484,0.001
scen3485,0.001
scen3486,0.0012
scen3487,0.001
scen3488,0.002
scen3489,0.0014
scen3490,0.001
scen3491,0.0006
scen3492,0.001
scen3493,0.0018
scen3494,0.001
scen3495,0.0012
scen3496,0.0008
scen3497,0.001
scen3498,0.0008
scen3499,0.0014
scen3500,0.001
scen3501,0.0008
scen3502,0.0016
scen3503,0.0014
scen3504,0.0024
scen3505,0.0016
scen3506,0.0006
scen3507,0.0014
scen3508,0.001
scen3509,0.0008
scen3510,0.001
scen3511,0.0008
scen3512,0.0006
scen3513,0.0012
scen3514,0.001
scen3515,0.0016
scen3516,0.0008
scen3517,0.0004
scen3518,0.001
scen3519,0.0012
scen3520,0.0018
scen3521,0.0012
scen3522,0.0014
scen3523,0.0012
scen3524,0.001
scen3525,0.001
scen3526,0.001
scen3527,0.0006
scen3528,0.0006
scen3529,0.0014
scen3530,0.0012
scen3531,0.0006
scen3532,0.001
scen3533,0.0016
scen3534,0.001
scen3535,0.001
scen3536,0.0012
scen3537,0.0014
scen3538,0.001
scen3539,0.002
scen3540,0.0012
scen3541,0.001
scen3542,0.0012
scen3543,0.0016
scen3544,0.0006
scen3545,0.0014
scen3546,0.0008
scen3547,0.001
scen3548,0.0014
scen3549,0.0008
scen3550,0.0006
scen3551,0.001
scen3552,0.001
scen3553,0.001
scen3554,0.001
scen3555,0.0008
scen3556,0.0004
scen3557,0.0006
scen3558,0.0004
scen3559,0.0008
scen3560,0.0014
scen3561,0.0012
scen3562,0.0014
scen3563,0.0008
scen3564,0.001
scen3565,0.0012
scen3566,0.0012
scen3567,0.0014
scen3568,0.0008
scen3569,0.0006
scen3570,0.0008
scen3571,0.001
scen3572,0.0004
scen3573,0.0008
scen3574,0.0018
scen3575,0.0008
scen3576,0.001
scen3577,0.002
scen3578,0.0012
scen3579,0.0008
scen3580,0.0004
scen3581,0.0008
scen3582,0.001
scen3583,0.0008
scen3584,0.001
scen3585,0.0006
scen3586,0.0008
scen3587,0.0012
scen3588,0.0004
scen3589,0.0006
scen3590,0.0006
scen3591,0.0008
scen3592,0.0006
scen3593,0.0004
scen3594,0.0008
scen3595,0.0008
scen3596,0.0008
scen3597,0.0004
scen3598,0.0008
scen3599,0.0006
scen3600,0.0008
scen3601,0.0008
scen3602,0.0006
scen3603,0.0006
scen3604,0.0006
scen3605,0.0006
scen3606,0.001
scen3607,0.001
scen3608,0.0018
scen3609,0.0004
scen3610,0.001
scen3611,0.0012
scen3612,0.0012
scen3613,0.0012
scen3614,0.001
scen3615,0.0004
scen3616,0.0012
scen3617,0.0006
scen3618,0.0024
scen3619,0.0008
scen3620,0.0012
scen3621,0.0012
scen3622,0.0008
scen3623,0.0008
scen3624,0.0006
scen3625,0.0006
scen3626,0.0006
scen3627,0.0004
scen3628,0.0004
scen3629,0.001
scen3630,0.0018
scen3631,0.0008
scen3632,0.0008
scen3633,0.0008
scen3634,0.0006
scen3635,0.0014
scen3636,0.0006
scen3637,0.0004
scen3638,0.001
scen3639,0.0006
scen3640,0.0006
scen3641,0.0006
scen3642,0.0008
scen3643,0.0004
scen3644,0.001
scen3645,0.0004
scen3646,0.0006
scen3647,0.0008
scen3648,0.0008
scen3649,0.001
scen3650,0.0006
scen3651,0.0008
scen3652,0.0006
scen3653,0.0012
scen3654,0.001
scen3655,0.0008
scen3656,0.0006
scen3657,0.0004
scen3658,0.0006
scen3659,0.001
scen3660,0.0004
scen3661,0.0008
scen3662,0.0006
scen3663,0.0006
scen3664,0.0008
scen3665,0.0008
scen3666,0.0006
scen3667,0.0012
scen3668,0.0006
scen3669,0.0004
scen3670,0.0008
scen3671,0.0004
scen3672,0.0004
scen3673,0.0006
scen3674,0.0004
scen3675,0.0018
scen3676,0.0006
scen3677,0.0008
scen3678,0.0006
scen3679,0.001
scen3680,0.0008
scen3681,0.0002
scen3682,0.0006
scen3683,0.001
scen3684,0.001
scen3685,0.001
scen3686,0.0008
scen3687,0.0008
scen3688,0.0006
scen3689,0.0006
scen3690,0.0002
scen3691,0.0004
scen3692,0.0006
scen3693,0.0008
scen3694,0.0006
scen3695,0.0008
scen3696,0.001
scen3697,0.0008
scen3698,0.0004
scen3699,0.001
scen3700,0.0008
scen3701,0.0006
scen3702,0.001
scen3703,0.0008
scen3704,0.0012
scen3705,0.0008
scen3706,0.0004
scen3707,0.0016
scen3708,0.0006
scen3709,0.001
scen3710,0.0002
scen3711,0.001
scen3712,0.0004
scen3713,0.0004
scen3714,0.0004
scen3715,0.0004
scen3716,0.001
scen3717,0.0002
scen3718,0.0008
scen3719,0.0006
scen3720,0.001
scen3721,0.0006
scen3722,0.001
scen3723,0.0012
scen3724,0.0004
scen3725,0.0006
scen3726,0.0008
scen3727,0.0008
scen3728,0.0004
scen3729,0.0006
scen3730,0.0004
scen3731,0.0004
scen3732,0.001
scen3733,0.0012
scen3734,0.0008
scen3735,0.0008
scen3736,0.0004
scen3737,0.0008
scen3738,0.0004
scen3739,0.0006
scen3740,0.0006
scen3741,0.0012
scen3742,0.0006
scen3743,0.0004
scen3744,0.0012
scen3745,0.0004
scen3746,0.0012
scen3747,0.0004
scen3748,0.0008
scen3749,0.0004
scen3750,0.0004
scen3751,0.001
scen3752,0.0006
scen3753,0.0004
scen3754,0.0004
scen3755,0.001
scen3756,0.0004
scen3757,0.0008
scen3758,0.0002
scen3759,0.0004
scen3760,0.0006
scen3761,0.0008
scen3762,0.0004
scen3763,0.0006
scen3764,0.0012
scen3765,0.0006
scen3766,0.0006
scen3767,0.001
scen3768,0.0004
scen3769,0.0004
scen3770,0.0004
scen3771,0.0006
scen3772,0.001
scen3773,0.0004
scen3774,0.001
scen3775,0.0006
scen3776,0.0008
scen3777,0.0004
scen3778,0.0002
scen3779,0.0004
scen3780,0.0008
scen3781,0.0002
scen3782,0.0002
scen3783,0.0006
scen3784,0.0004
scen3785,0.0006
scen3786,0.0004
scen3787,0.0006
scen3788,0.001
scen3789,0.0008
scen3790,0.0004
scen3791,0.0004
scen3792,0.0004
scen3793,0.0002
scen3794,0.001
scen3795,0.0006
scen3796,0.0006
scen3797,0.0004
scen3798,0.0004
scen3799,0.0008
scen3800,0.0004
scen3801,0.0006
scen3802,0.0002
scen3803,0.0006
scen3804,0.0014
scen3805,0.0004
scen3806,0.0004
scen3807,0.0004
scen3808,0.0002
scen3809,0.0006
scen3810,0.0006
scen3811,0.0006
scen3812,0.001
scen3813,0.001
scen3814,0.0004
scen3815,0.0006
scen3816,0.0006
scen3817,0.0002
scen3818,0.0004
scen3819,0.0008
scen3820,0.0008
scen3821,0.0012
scen3822,0.0002
scen3823,0.0006
scen3824,0.0006
scen3825,0.0004
scen3826,0.0006
scen3827,0.0004
scen3828,0.0004
scen3829,0.0004
scen3830,0.0008
scen3831,0.0004
scen3832,0.0006
scen3833,0.0004
scen3834,0.001
scen3835,0.0006
scen3836,0.0004
scen3837,0.001
scen3838,0.0004
scen3839,0.0004
scen3840,0.0002
scen3841,0.0002
scen3842,0.0002
scen3843,0.0004
scen3844,0.0006
scen3845,0.0002
scen3846,0.0004
scen3847,0.0002
scen3848,0.0004
scen3849,0.0004
scen3850,0.0004
scen3851,0.0004
scen3852,0.0004
scen3853,0.0006
scen3854,0.001
scen3855,0.001
scen3856,0.001
scen3857,0.0012
scen3858,0.0014
scen3859,0.001
scen3860,0.0012
scen3861,0.002
scen3862,0.001
scen3863,0.001
scen3864,0.0008
scen3865,0.0012
scen3866,0.001
scen3867,0.0014
scen3868,0.001
scen3869,0.0018
scen3870,0.001
scen3871,0.0008
scen3872,0.0008
scen3873,0.001
scen3874,0.0016
scen3875,0.001
scen3876,0.0012
scen3877,0.0012
scen3878,0.0018
scen3879,0.0012
scen3880,0.0006
scen3881,0.0012
scen3882,0.001
scen3883,0.0014
scen3884,0.0012
scen3885,0.001
scen3886,0.0006
scen3887,0.0012
scen3888,0.0016
scen3889,0.0014
scen3890,0.001
scen3891,0.0006
scen3892,0.001
scen3893,0.001
scen3894,0.0004
scen3895,0.0006
scen3896,0.0008
scen3897,0.0012
scen3898,0.001
scen3899,0.0012
scen3900,0.0008
scen3901,0.0006
scen3902,0.0014
scen3903,0.0018
scen3904,0.0008
scen3905,0.002
scen3906,0.0008
scen3907,0.0008
scen3908,0.0006
scen3909,0.0006
scen3910,0.0004
scen3911,0.0006
scen3912,0.001
scen3913,0.0016
scen3914,0.001
scen3915,0.0008
scen3916,0.0008
scen3917,0.0014
scen3918,0.0006
scen3919,0.0012
scen3920,0.001
scen3921,0.001
scen3922,0.0012
scen3923,0.001
scen3924,0.0006
scen3925,0.0024
scen3926,0.0008
scen3927,0.0008
scen3928,0.0008
scen3929,0.0008
scen3930,0.0004
scen3931,0.0018
scen3932,0.0008
scen3933,0.0012
scen3934,0.0006
scen3935,0.0008
scen3936,0.0006
scen3937,0.0012
scen3938,0.0004
scen3939,0.0008
scen3940,0.0014
scen3941,0.0006
scen3942,0.0014
scen3943,0.0006
scen3944,0.0006
scen3945,0.0006
scen3946,0.0012
scen3947,0.0008
scen3948,0.0008
scen3949,0.0006
scen3950,0.0008
scen3951,0.001
scen3952,0.0004
scen3953,0.0008
scen3954,0.0008
scen3955,0.0008
scen3956,0.001
scen3957,0.0006
scen3958,0.001
scen3959,0.001
scen3960,0.0004
scen3961,0.0006
scen3962,0.001
scen3963,0.0008
scen3964,0.001
scen3965,0.0008
scen3966,0.0008
scen3967,0.0012
scen3968,0.0012
scen3969,0.0006
scen3970,0.0006
scen3971,0.0008
scen3972,0.0006
scen3973,0.0004
scen3974,0.0008
scen3975,0.0008
scen3976,0.0008
scen3977,0.0004
scen3978,0.0012
scen3979,0.0006
scen3980,0.0008
scen3981,0.0008
scen3982,0.0006
scen3983,0.0012
scen3984,0.0006
scen3985,0.0008
scen3986,0.001
scen3987,0.001
scen3988,0.0004
scen3989,0.0004
scen3990,0.001
scen3991,0.0004
scen3992,0.0012
scen3993,0.0012
scen3994,0.0008
scen3995,0.0004
scen3996,0.0012
scen3997,0.0006
scen3998,0.0012
scen3999,0.0008
scen4000,0.0012
scen4001,0.0012
scen4002,0.0008
scen4003,0.001
scen4004,0.0006
scen4005,0.0006
scen4006,0.0006
scen4007,0.0004
scen4008,0.0006
scen4009,0.001
scen4010,0.001
scen4011,0.0008
scen4012,0.0004
scen4013,0.0008
scen4014,0.0006
scen4015,0.0014
scen4016,0.0004
scen4017,0.0004
scen4018,0.001
scen4019,0.0006
scen4020,0.0006
scen4021,0.0006
scen4022,0.0008
scen4023,0.0004
scen4024,0.001
scen4025,0.0004
scen4026,0.0006
scen4027,0.0008
scen4028,0.0008
scen4029,0.001
scen4030,0.0006
scen4031,0.0008
scen4032,0.0006
scen4033,0.0012
scen4034,0.0006
scen4035,0.0008
scen4036,0.0004
scen4037,0.0004
scen4038,0.0004
scen4039,0.001
scen4040,0.0004
scen4041,0.0008
scen4042,0.0006
scen4043,0.0006
scen4044,0.0006
scen4045,0.0006
scen4046,0.0006
scen4047,0.0012
scen4048,0.0006
scen4049,0.0004
scen4050,0.0008
scen4051,0.0006
scen4052,0.0004
scen4053,0.0006
scen4054,0.0004
scen4055,0.0012
scen4056,0.0006
scen4057,0.0008
scen4058,0.0006
scen4059,0.001
scen4060,0.0008
scen4061,0.0004
scen4062,0.0008
scen4063,0.001
scen4064,0.0006
scen4065,0.0004
scen4066,0.0008
scen4067,0.0008
scen4068,0.0006
scen4069,0.0006
scen4070,0.0002
scen4071,0.0004
scen4072,0.0006
scen4073,0.0008
scen4074,0.0006
scen4075,0.0008
scen4076,0.001
scen4077,0.0002
scen4078,0.0004
scen4079,0.001
scen4080,0.0008
scen4081,0.0006
scen4082,0.001
scen4083,0.0008
scen4084,0.0004
scen4085,0.0008
scen4086,0.0004
scen4087,0.0016
scen4088,0.0006
scen4089,0.001
scen4090,0.0002
scen4091,0.001
scen4092,0.0004
scen4093,0.0004
scen4094,0.0004
scen4095,0.0004
scen4096,0.001
scen4097,0.0002
scen4098,0.0008
scen4099,0.0006
scen4100,0.001
scen4101,0.0006
scen4102,0.001
scen4103,0.0004
scen4104,0.0004
scen4105,0.0006
scen4106,0.0008
scen4107,0.0008
scen4108,0.0004
scen4109,0.0006
scen4110,0.0004
scen4111,0.0004
scen4112,0.001
scen4113,0.0008
scen4114,0.0008
scen4115,0.0008
scen4116,0.0004
scen4117,0.0006
scen4118,0.0004
scen4119,0.0006
scen4120,0.0006
scen4121,0.0012
scen4122,0.0006
scen4123,0.0008
scen4124,0.0012
scen4125,0.0004
scen4126,0.0012
scen4127,0.0004
scen4128,0.0008
scen4129,0.0004
scen4130,0.0004
scen4131,0.001
scen4132,0.0006
scen4133,0.0004
scen4134,0.0004
scen4135,0.001
scen4136,0.0004
scen4137,0.0008
scen4138,0.0002
scen4139,0.0004
scen4140,0.0006
scen4141,0.0008
scen4142,0.0004
scen4143,0.0006
scen4144,0.0012
scen4145,0.0006
scen4146,0.0006
scen4147,0.001
scen4148,0.0004
scen4149,0.0004
scen4150,0.0004
scen4151,0.0006
scen4152,0.001
scen4153,0.0004
scen4154,0.0006
scen4155,0.0006
scen4156,0.0008
scen4157,0.0004
scen4158,0.0002
scen4159,0.0004
scen4160,0.0008
scen4161,0.0002
scen4162,0.0002
scen4163,0.0004
scen4164,0.0004
scen4165,0.0006
scen4166,0.0004
scen4167,0.0006
scen4168,0.001
scen4169,0.0008
scen4170,0.0004
scen4171,0.0004
scen4172,0.0002
scen4173,0.0002
scen4174,0.001
scen4175,0.0006
scen4176,0.0006
scen4177,0.0004
scen4178,0.0004
scen4179,0.0008
scen4180,0.0004
scen4181,0.0006
scen4182,0.0002
scen4183,0.0006
scen4184,0.0014
scen4185,0.0004
scen4186,0.0004
scen4187,0.0004
scen4188,0.0002
scen4189,0.0006
scen4190,0.0006
scen4191,0.0006
scen4192,0.001
scen4193,0.001
scen4194,0.0004
scen4195,0.0006
scen4196,0.0006
scen4197,0.0002
scen4198,0.0004
scen4199,0.0008
scen4200,0.0008
scen4201,0.0012
scen4202,0.0002
scen4203,0.0006
scen4204,0.0006
scen4205,0.0004
scen4206,0.0006
scen4207,0.0004
scen4208,0.0004
scen4209,0.0004
scen4210,0.0008
scen4211,0.0004
scen4212,0.0006
scen4213,0.0004
scen4214,0.001
scen4215,0.0004
scen4216,0.0004
scen4217,0.001
scen4218,0.0004
scen4219,0.0004
scen4220,0.0002
scen4221,0.0002
scen4222,0.0002
scen4223,0.0004
scen4224,0.0006
scen4225,0.0002
scen4226,0.0004
scen4227,0.0002
scen4228,0.0004
scen4229,0.0004
scen4230,0.0004
scen4231,0.0004
scen4232,0.0004
scen4233,0.0006
scen4234,0.0002
scen4235,0.0004
scen4236,0.0002
scen4237,0.0008
scen4238,0.0004
scen4239,0.0006
scen4240,0.0004
scen4241,0.0004
scen4242,0.0002
scen4243,0.0004
scen4244,0.0004
scen4245,0.0004
scen4246,0.0004
scen4247,0.0002
scen4248,0.0002
scen4249,0.0004
scen4250,0.0008
scen4251,0.0006
scen4252,0.0004
scen4253,0.0008
scen4254,0.0008
scen4255,0.0006
scen4256,0.0002
scen4257,0.0002
scen4258,0.0006
scen4259,0.0006
scen4260,0.0004
scen4261,0.0002
scen4262,0.0008
scen4263,0.0006
scen4264,0.0002
scen4265,0.0002
scen4266,0.0002
scen4267,0.0012
scen4268,0.0004
scen4269,0.0002
scen4270,0.0002
scen4271,0.0006
scen4272,0.0002
